text_id	rank	log_rank	anger_masked	anger_orig	boredom_masked	boredom_orig	disgust_masked	disgust_orig	fear_masked	fear_orig	guilt_shame_masked	guilt_shame_orig	joy_masked	joy_orig	pride_masked	pride_orig	relief_masked	relief_orig	sadness_masked	sadness_orig	surprise_masked	surprise_orig	trust_masked	trust_orig	emotionality_masked	emotionality_orig	negative_masked	negative_orig	positive_masked	positive_orig	storytelling_one_domain	storytelling_mixed_domain	avg_hedge	final_abs_hedge	final_hedge	first_abs_hedge	first_hedge	global_abs_hedge	prob_anger_masked	prob_anger_orig	prob_boredom_masked	prob_boredom_orig	prob_disgust_masked	prob_disgust_orig	prob_fear_masked	prob_fear_orig	prob_guilt_shame_masked	prob_guilt_shame_orig	prob_joy_masked	prob_joy_orig	prob_pride_masked	prob_pride_orig	prob_relief_masked	prob_relief_orig	prob_sadness_masked	prob_sadness_orig	prob_surprise_masked	prob_surprise_orig	prob_trust_masked	prob_trust_orig	prob_storytelling_mixed_domain	prob_storytelling_one_domain
3502	0.7142857140000001	-0.3364722370212128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0815291716251522	0.0835144196520559	0.0122313322906848	0.0038120885699754	0.5241195954382419	0.4502510823309421	0.0192935867176856	0.0027431699389126	0.0060176548198796	0.0024072876200079	0.0682714260183274	0.0980763633968308	0.0784163989825174	0.0878276123898103	0.0178583118133246	0.0158558666473254	0.0273481164011172	0.0058302770892623	0.0218500560731627	0.011299388448242	0.0213851313805207	0.01789839155972	0.00981140662916	0.0755367228761315
3503	0.727272727	-0.3184537314935346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0484248420689255	0.0609535392140969	0.0139413713244721	0.0049292839423287	0.1065678623504936	0.1218905302230268	0.0256505928409751	0.0033905026328284	0.0047589719993993	0.0024036767776124	0.4160791680216789	0.4058960141614079	0.4270303636789322	0.4980049470439553	0.019928899151273	0.0177744863787665	0.0332073942990973	0.0125339689431712	0.0315958430990576	0.0139787519234232	0.0540743571007624	0.0768389871867839	0.012327805836685	0.1168759617954492
3504	0.363636364	-1.01160091067848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0440097306040115	0.0443512612197082	0.0094008362560998	0.002418398312875	0.0891501862090081	0.130645503802225	0.0178363875485956	0.0029109615774359	0.0054037679452449	0.0030441543436609	0.1553060308098793	0.1534508019220083	0.2123893389943987	0.2892755907028913	0.0163687078282237	0.012409087351989	0.0266194771043956	0.0064311571186408	0.0133794138440862	0.0061532012361567	0.3763109985738992	0.3892125985352322	0.0118769450346007	0.0959003264084458
3505	0.538461538	-0.6190392092633663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131578947368421	1	0.0263157894736842	0	0.0	1	0.0361343903467059	0.0464086073276121	0.0272769803763367	0.0065282163908705	0.106982893240638	0.0568307940149679	0.0131200466596055	0.0024282368191052	0.0071691045071929	0.0025349174509756	0.1824462115764618	0.2110459310002625	0.1982889282749965	0.1426688997074961	0.0792359279235825	0.0299523390363901	0.018629251117818	0.0051462270785123	0.0186275158193893	0.0064745051204226	0.0456554031465202	0.04804738763778	0.0063815740519203	0.0684440531767904
3506	0.7	-0.35667494393873245	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.5338823035359382	0.5290135249495507	0.0204192313889507	0.0118245454999851	0.8576611906290055	0.8571309149265289	0.1080875281244516	0.051387537876144	0.024122714693658	0.0082861621514894	0.0176031331531703	0.0106296144949737	0.0244472997495904	0.030128376831999	0.0062872438109479	0.006654123426415	0.1347330896183848	0.0537795857992023	0.0217828059801831	0.0142112852190621	0.0055748329206835	0.005406646116171	0.0097292945953086	0.1087193479761481
3507	0.454545455	-0.7884573593642702	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.2705713968724012	0.3179594015702605	0.1454019945813343	0.0553705668542534	0.852202770113945	0.848505574464798	0.0156693329685367	0.0041075919347349	0.017051682586316	0.0235083622450474	0.0271497647336218	0.0082039034459739	0.0492058706469833	0.0170802689273841	0.0057517648558132	0.0047867358545772	0.0850188838201575	0.0171450011548586	0.011280042247381	0.0050709376868326	0.0287473906530067	0.016066979203606	0.0083733272273093	0.0820289513096213
3508	0.5	-0.6931471805599453	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0416666666666666	1	0.125	0	0.0	1	0.4379557996988296	0.3138962589204311	0.1268164393492043	0.0350399522401858	0.5241488580591976	0.7103081896901131	0.0352320686040911	0.0097869658726267	0.0155309220775961	0.0181199411279521	0.0101308046199847	0.0064759795553982	0.0111718103056773	0.0043384928023442	0.0145184957887977	0.021180855872808	0.1097119072917848	0.0442805165192112	0.0144486140226945	0.0071189777983818	0.0042239484551828	0.0041215592151274	0.4647388272453099	0.4664526496082544
3509	0.666666667	-0.4054651076081644	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0166666666666666	0	0.0	0	0.0	1	0.5265599906444549	0.2676932331174612	0.0152135512500535	0.003755143561284	0.6927569895982743	0.4657458797097206	0.1570042353705503	0.0418729618075303	0.1191413806285709	0.0499353500315919	0.0115043810394126	0.0044385431392584	0.0234874981455504	0.0156926214694976	0.0063142314960714	0.0058737601677421	0.4732196033000946	0.0890721288509666	0.016758315381594	0.0057124771701637	0.0046596791013143	0.0031205132458126	0.0457884064409881	0.1468860190361738
3510	0.545454545	-0.6061358044036489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303030303030303	1	0.0909090909090909	0	0.0	1	0.0424951588734984	0.0378289230749942	0.2530905197374523	0.1287053330801427	0.0473861696198582	0.101097389543429	0.0112777004833333	0.0039013674191664	0.0045068897656165	0.002578219375573	0.224256594106555	0.1696144804824143	0.1036263999529183	0.0750113939866423	0.0746828126721084	0.0479798119980841	0.0149177422747015	0.0061070922820363	0.0341409070882946	0.0178761954128276	0.0401967181591317	0.1193152109801303	0.0060561164049431	0.087405814602971
3511	0.444444444	-0.8109302172163287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303030303030303	1	0.0909090909090909	0	0.0	1	0.0426602497464045	0.0342088904697448	0.2096117459703236	0.1071986289694905	0.0384814693126827	0.0881291412282735	0.0114283470844384	0.0040411548980046	0.004269224894233	0.0025370696792379	0.2347897002473473	0.1900043167639523	0.1014563087141141	0.0702945719473064	0.0696636473760008	0.0473194807302206	0.01436400602106	0.0058057695801835	0.0313750317553058	0.0170727353310212	0.0345095074968412	0.1166480122308712	0.0061007097130641	0.0956173550337553
3512	0.7	-0.35667494393873245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0370660084066912	0.048768575664144	0.0227567047113552	0.0110970290319528	0.0372930280398577	0.0945804248098284	0.0097309270058758	0.0037107767071574	0.0044612149824388	0.0022598845360334	0.3560241509228944	0.3076608816161751	0.2188307288917713	0.2479707024060189	0.0700710926204919	0.0403318915050476	0.0226389161194674	0.0081987366604153	0.0377553883939981	0.017897233122494	0.036688862403389	0.0423305253556463	0.0089796901913359	0.1465678755193948
3513	0.636363636	-0.4519851243144858	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.4243298545479774	0.4111465029418468	0.1468628127127886	0.0776726528682047	0.8136918783187866	0.8105494141578674	0.0360143727622926	0.0083434199681505	0.0179469733266159	0.0257620181888341	0.0287376132619101	0.0118050065590068	0.0536139092175289	0.0214834620477631	0.0054770876478869	0.0048580368980765	0.0753451843280345	0.0174659319221973	0.0191715346649289	0.0068272739998064	0.0159324761480093	0.0119226421054918	0.0066551106516271	0.0508503867313265
3514	0.7777777779999999	-0.2513144279951919	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.4583103984594345	0.4403058033436536	0.0211569779610726	0.010008402299718	0.807810252904892	0.8077141284942627	0.2268167810048908	0.0453358327969908	0.0380117659107781	0.0268313886015675	0.0144667086715344	0.0081311294459737	0.0154706041328608	0.0048986542969942	0.0063654823345132	0.0057266990072093	0.0810065861558541	0.0300940428394824	0.0146476192399859	0.00736495583551	0.0150493249529972	0.0168254766263999	0.0076101653045043	0.112565572746098
3515	0.428571429	-0.8472978593872036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0515865408582612	0.1219615437556058	0.0120160052669234	0.0236565593309933	0.0432750369422137	0.0978158014826476	0.0079863122024107	0.0028290130081586	0.0045195106766186	0.0025133393297437	0.1237110438523814	0.1923950128490105	0.304429038008675	0.410378298535943	0.0143122386187314	0.0108711600711103	0.0342174317222088	0.0095559181412681	0.0329350963700562	0.0162733124219812	0.0056980661291163	0.0071874249057145	0.0092042014701291	0.0951444784179329
3516	0.636363636	-0.4519851243144858	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0405370569671504	0.0467098198249004	0.0162733454199042	0.0116422268678434	0.0406721791252493	0.0577614619862288	0.0177114449092187	0.0056916080939117	0.0048491536988876	0.002406576211797	0.5651924930512905	0.4936870914883912	0.3198925403878093	0.5109766647219658	0.0197673419490456	0.015197361097671	0.0311657243175432	0.0088603109761606	0.0378876160830259	0.0245410846895538	0.0785371732432395	0.0989029606222175	0.0068249045172706	0.0650349218398332
3517	0.642857143	-0.44183275205681705	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.2558383159339428	0.2494507470168173	0.0108641987259034	0.0071351119200699	0.87597376704216	0.785228180885315	0.4964323274791241	0.3177318081259727	0.0243586357100866	0.0239092960604466	0.0183786696696188	0.0108193682041019	0.0149651185725815	0.0092090818739961	0.0107539044227451	0.0083187626150902	0.4617359295487404	0.1127659025602042	0.0244927637744694	0.0078291496261954	0.0069327545119449	0.0048746809014119	0.0264290028251707	0.1440500861033797
3518	0.9	-0.10536051565782628	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.8468194425106048	0.7721389830112457	0.0295310294430237	0.0095783474360359	0.9026848614215852	0.8411235898733139	0.2759455004706979	0.0390134297776967	0.0281670682248659	0.0097552906954661	0.0103030575788579	0.0061459256627131	0.0084867728757672	0.0046366520808078	0.0063920641550794	0.0134186709416098	0.2187517190352082	0.0546069474890828	0.016960924968589	0.0069324916403274	0.0069951824087183	0.009162303249468	0.007947459584102	0.0757589949294924
3519	0.857142857	-0.15415067999392493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0424472517333924	0.0572497189394198	0.0116733781411312	0.0031291137129301	0.1053929167799651	0.2021071870345622	0.0192064463975839	0.0036071233334951	0.0053890295792371	0.0023232315783388	0.4408896431326866	0.3580916818231344	0.280508217588067	0.2245318487286567	0.0410026551689952	0.0251951651414856	0.0343209559912793	0.0075318188755773	0.0521221043542027	0.0153596988762728	0.0460634836927056	0.082531520887278	0.0138249463401734	0.147598847746849
3520	0.7777777779999999	-0.2513144279951919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.1048675496596843	0.0987500308896414	0.0851385479443706	0.0273933170596137	0.3333364650607109	0.3711177919059992	0.016110826988006	0.0035628804645966	0.0063411961076781	0.0027820599032565	0.1161893093958497	0.1442941469606012	0.1174600749276578	0.1491322513669729	0.0220435590483248	0.0259944818913936	0.0234098235261626	0.0080811456486117	0.0197549903881736	0.0114638469065539	0.2626647467724979	0.3078676638077013	0.0082990954630076	0.1619179259985685
3521	0.818181818	-0.20067069568437337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0223951891297474	0.0390269515453837	0.0049898594908881	0.0019310219227918	0.0318134161178022	0.0877607139525935	0.0089387278130743	0.0020298019400797	0.0055109770037233	0.0023858452681452	0.3275386184453964	0.2787560673430562	0.2914246095344424	0.3202142994850874	0.0171063645510002	0.0162625074852257	0.0322413793648593	0.0076159816351719	0.0176987802842631	0.0074210803897585	0.4879579687491059	0.3049932613852434	0.0094705044291913	0.1784364847466349
3522	0.545454545	-0.6061358044036489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0747779056429863	0.0820374856470152	0.013309749122709	0.0085384057543706	0.1809931491501629	0.2990099223330617	0.0094133797858376	0.0038994445523712	0.0071292727719992	0.003114985540742	0.118044589459896	0.1638747731223702	0.29361153668724	0.3166323531419038	0.490809953212738	0.3521746285259723	0.0199607072980143	0.0093282250105403	0.0471680329646915	0.0327374848071485	0.0153779483749531	0.0101227615145035	0.0077200375730171	0.0996830759570002
3523	0.5555555560000001	-0.5877866641021189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119047619047619	1	0.0238095238095238	0	0.0	1	0.0397344858385622	0.0289568388368934	0.1695885551162064	0.0453168944222852	0.1293670878745615	0.0847046551760286	0.0100007041648495	0.0024818287696689	0.0035325355827808	0.0020863594603724	0.0948472876567393	0.1144363552448339	0.0936948869377374	0.0514256352558732	0.0253792715957388	0.0385785100748762	0.0141978204250335	0.0050772873219102	0.0368082985281944	0.0115124293952248	0.2101574322208762	0.2784058140474371	0.0054158458020538	0.0426197133958339
3524	0.214285714	-1.5404450422804823	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.5962141841650009	0.5076240971684456	0.0803613020223565	0.0316032837261445	0.7819921553134919	0.6769540071487427	0.0276659288618247	0.0075189945404417	0.0161880898172967	0.0118989905342459	0.0240594247647095	0.0185014398302882	0.0423111492418684	0.0361805928405374	0.0090010317042469	0.0073599229857791	0.086657014908269	0.0353307898622006	0.0224422535393387	0.0105951853562146	0.0076231738785281	0.0100311294256243	0.0070798196829855	0.0604664500802755
3525	0.625	-0.4700036292457356	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.5452027440071106	0.4451879329979419	0.0055096913827583	0.0021754617948317	0.8430283606052399	0.7056100547313691	0.555670315027237	0.2758686702698469	0.1201423154445365	0.0725119737093336	0.0093305104819592	0.0054220909951254	0.0072941448539495	0.0034680797485634	0.0057635260978713	0.0082210171094629	0.5717696487903595	0.3954488310962915	0.0155894143739715	0.005764643358998	0.0059404088999144	0.0043763635010691	0.0475243177264928	0.2673540987074375
3526	0.7	-0.35667494393873245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	1	0.05	0	0.0	1	0.0388967552222311	0.0321430343901738	0.0081670137529727	0.0151687189354561	0.0414860128192231	0.100657168822363	0.0055960945028346	0.002169548155507	0.0096215804805979	0.0045664716570172	0.0876669719000347	0.0550589085323736	0.056181834754534	0.0450598968775011	0.0071609060745686	0.0130713263526558	0.0993721643229946	0.0313903355505317	0.0132058143382892	0.0114876825013197	0.3948213396593928	0.2605646868585609	0.0075664740987122	0.0993148606270551
3527	0.428571429	-0.8472978593872036	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0119047619047619	1	0.0357142857142857	0	0.0	1	0.0166973377461545	0.0203745016100583	0.9514853596687316	0.9752834618091584	0.0145630593178793	0.0078527486068196	0.0050735676311887	0.0017979321884922	0.0054512823699042	0.0024956232868134	0.3443157527595758	0.1419668816262856	0.0168876721523702	0.0095253104227595	0.0278465707087889	0.0259521294385194	0.0200870810309424	0.0060344269149936	0.0128467499860562	0.0046350098389666	0.019389207556378	0.0243113381875446	0.0077602207544259	0.1817704275250435
3528	0.7142857140000001	-0.3364722370212128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428571428571428	3	0.0857142857142857	0	0.0	3	0.0329430576413869	0.0401531489100307	0.0444829359767027	0.0296523289551259	0.0226699758903123	0.0424622693681158	0.0088951715180883	0.0026591422327328	0.0039818970137275	0.0025134103838354	0.107822195161134	0.1281531493645161	0.0428509754361584	0.0262961512431502	0.0342891178559511	0.0308385178446769	0.048726143874228	0.0133817526977509	0.0339355494594201	0.0121922142861876	0.1526786465663462	0.1640714430308435	0.0066405590972863	0.1030375152826309
3530	0.583333333	-0.5389965013041156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0126729496987536	0.0106423018325585	0.0104025094537064	0.0034843413581256	0.0128383943578228	0.0125739502371288	0.0066134416440036	0.0026395279623102	0.0034576429170556	0.0019093754701316	0.3949707351624966	0.2427364415954798	0.0550955646554939	0.0357338033383712	0.0117713985964655	0.0249679669504985	0.047139763913583	0.0118003762210719	0.0271728787804022	0.0122657129191793	0.2700309975072741	0.4335616494528949	0.1932545993709936	0.439481720328331
3531	0.75	-0.2876820724517809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0203437485732138	0.0429329812672222	0.0066075379902031	0.0028514728503068	0.02420921853045	0.0370151763316243	0.0080732835340313	0.0031391111551783	0.0039772393298335	0.0023783049779012	0.3675955221056938	0.2732878066832199	0.085588805086445	0.2079711024649441	0.0114090088987723	0.0118880966678261	0.041912167542614	0.0108243323047645	0.0308924507349729	0.0144339680671691	0.5564514803700149	0.5324592696968466	0.0198487014509737	0.1999616896733641
3532	0.75	-0.2876820724517809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0355043860385194	0.0338641939684748	0.0078277830907609	0.0039269915985642	0.0254450291860848	0.0576381096849218	0.0060994036728516	0.0027223925339058	0.0050226878956891	0.0028412970132194	0.1572370489593595	0.1286034957040101	0.0708243328612297	0.0924368037376552	0.0203921312931925	0.0235454440815374	0.0446060408372432	0.0098109515500254	0.0177691859425976	0.0106410462991334	0.2390544592868536	0.2480714670731686	0.0083663705037906	0.200208069384098
3533	0.727272727	-0.3184537314935346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0185185185185185	0	0.0	0	0.0	1	0.0260111169423907	0.026197357912315	0.1006859751651063	0.0668070604442618	0.0213625916047021	0.0410637048305943	0.02118653843645	0.0039324874116573	0.00420287969755	0.0026116053806617	0.0938354728044942	0.1020691268611699	0.0938277045148424	0.2318976825103163	0.0289017231902107	0.0324376181699335	0.0493335691746324	0.0122550741536542	0.0302072261460125	0.015056956722401	0.0842121518217027	0.1428741311130579	0.0074719868483953	0.1119917083531618
3534	0.5	-0.6931471805599453	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0.0	0	0.0	0	0.0	0	0.040437392052263	0.0693630477879196	0.0077009309607092	0.004301473245141	0.3511288676410913	0.3217153936624527	0.0128230923670344	0.0033415777492336	0.0078902389621362	0.0050229480664711	0.2392568042501807	0.1494821137050166	0.6402851313352584	0.8237398207187653	0.015356198977679	0.0162385715404525	0.0316558939055539	0.0092007243772968	0.0261500273831188	0.0153100743889808	0.0770472419913858	0.0983999971416778	0.0222280252492055	0.1955437317490577
3535	0.615384615	-0.4855078164067009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0220181128359399	0.0156784848106326	0.0169517579255625	0.0083113670028978	0.0143989423871971	0.0123888548754621	0.0088004073651973	0.0026002329424954	0.0048204640857875	0.0022306768747512	0.2150929835624992	0.1966881199972704	0.0384619034244678	0.0162808354012668	0.0089663020102307	0.0096699156740214	0.1214732667664066	0.0127658727928064	0.0319641938898712	0.0098930758074857	0.0766206994187086	0.1483633070689393	0.0079478518106043	0.1670880384743213
3536	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0260903804795816	0.0336575155553873	0.0102165172225795	0.0071293922286713	0.0238533547148108	0.0392224248964339	0.0057582566689234	0.0027068469848018	0.0051939779659733	0.0031970158044714	0.1525003533810377	0.0979688554769381	0.0903672590036876	0.0421966732479631	0.0341593288816511	0.033710974920541	0.0424856501864269	0.0134571915958076	0.03875253344886	0.0144669778412207	0.2820257685147226	0.2246159469010308	0.007523619220592	0.0911578817293048
3537	0.583333333	-0.5389965013041156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0	0.0	0	0.0	0	0.0265689418883994	0.0366757877694908	0.1392872835160233	0.0875886567053385	0.0267768444260582	0.0520294626243412	0.0110946577857248	0.003542143269442	0.0051017075544223	0.0027737741416785	0.1176072663161903	0.0954648746876046	0.1172539168503135	0.1374704748392105	0.0230140928179025	0.0212165873264893	0.0250302966451272	0.0072203092335257	0.0146800667280331	0.0087326404231134	0.0882221002597361	0.1349601413297932	0.3672585437307134	0.6496407717466355
3538	0.7142857140000001	-0.3364722370212128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0228091800352558	0.047731825907249	0.0126554645015858	0.0048646590294083	0.0475558207836002	0.0982231518486514	0.0125069354980951	0.003424827120034	0.0056194953853264	0.0027108329522889	0.2746879247948527	0.3023512210696936	0.1245281295385211	0.2154428225941956	0.0351429988164454	0.0238867291714996	0.0353479739511385	0.0088102650130167	0.0161283801076933	0.0093823780189268	0.2535613548010588	0.2461742900195531	0.0220292271813377	0.2373003767803311
3539	0.7	-0.35667494393873245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	1	0.0625	0	0.0	1	0.0258861529640853	0.049993679911131	0.009739802184049	0.0053874960343819	0.0405661365715786	0.0962905313819646	0.0101768131862627	0.0027937414764892	0.0059887385112233	0.0026152755599468	0.2052445210516452	0.1859251395799219	0.0938834983389824	0.0874121691100299	0.0212571205105632	0.0269983251346275	0.0490009360481053	0.0131074639502912	0.0211794520262628	0.0104665090795606	0.1879191614687442	0.1797457771375775	0.0185519763035699	0.2236893208697438
3540	0.7142857140000001	-0.3364722370212128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0342293520923703	0.0356637010525446	0.0953492916887626	0.035276436980348	0.0301473337807692	0.0479044541483745	0.0098457737942226	0.0032851794210728	0.0042886461596935	0.0025948824302759	0.0809952361043542	0.0703612371813506	0.0604530789307318	0.0670557091943919	0.0891026768833398	0.0776940330862999	0.0340244213119149	0.0066234571335371	0.0112488433835096	0.0072351165348663	0.046494081383571	0.0916370637889485	0.0065030772821046	0.1205623907968402
3541	0.75	-0.2876820724517809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384615384615384	1	0.0769230769230769	0	0.0	1	0.0212867868249304	0.0311986544111277	0.0117264373751822	0.0051521663030143	0.0448212438262999	0.0913507424294948	0.0084844890399836	0.0029334377439226	0.0049882621387951	0.0026597641699481	0.2592373996973037	0.2338258999865502	0.2196058609522879	0.2977786110714078	0.0171965772751718	0.0155148329678922	0.0235875191399827	0.0079238302540034	0.0120976002188399	0.007367193500977	0.2909186796285212	0.2798318436834961	0.0076460290001705	0.138262990489602
3542	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0208719582878984	0.0353072446887381	0.01551621062099	0.0097299973975168	0.020413262816146	0.0443135145353153	0.0057728472864255	0.0027364086650777	0.0054383007460273	0.0029143745021428	0.2615544053260237	0.194234409648925	0.0558325653430074	0.0686157433781772	0.0231705089099705	0.0241808220278471	0.0802650991710834	0.0118588423822075	0.0240751167759299	0.0132746400660835	0.1634661821881309	0.1747228246880695	0.0071078358101658	0.1122945073992014
3543	0.875	-0.13353139262452263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666666	1	0.0333333333333333	0	0.0	1	0.0337676591239869	0.0315004813601262	0.0452042832039296	0.0135059742227895	0.1195923724211752	0.1550496903248131	0.0110571886179968	0.0030168811674229	0.0052837330847978	0.0026650804211385	0.1013254119548946	0.1808979696594178	0.1017109809909015	0.1965892592445016	0.0240528889466077	0.0191795233404263	0.0309369561495259	0.0071325804223306	0.015798775688745	0.007793421606766	0.082015585526824	0.1151242995169013	0.0060166269773617	0.0477573861368
3544	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0232174392207525	0.0392611891671549	0.023574952193303	0.0199485095858108	0.0482061019865796	0.0838042460847646	0.0083487891941331	0.0028640647709835	0.0069178371573798	0.003511462919414	0.1463390666525811	0.1201178162358701	0.1479626971296966	0.138148093689233	0.027793386997655	0.0252796593587845	0.0290480486815795	0.0089035245822742	0.0149876211304217	0.0077611275890376	0.1566834295168519	0.1459593691863119	0.0080284495023079	0.1051739647984504
3545	0.6	-0.5108256237659907	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	1	1	0	1	1	1	1	0.0	0	0.0	0	0.0	0	0.0119053642498329	0.0072867208829848	0.002791599711054	0.0011003082268871	0.0055217360437382	0.0060297243238892	0.0056858515512431	0.0016102382563985	0.0050900359288789	0.0022873502399306	0.8239994406700134	0.8149385184049607	0.044939283048734	0.0360324669163674	0.0417551541468128	0.0555973711889237	0.5256912793032825	0.2016864882782101	0.0353800986893475	0.0098246687208302	0.0320215556072071	0.0171556638670153	0.9645797669887544	0.7628033995628357
